autoencoder_score,lstm_score,isolation_forest_score,behavioral_score,ensemble_score,agreement_count,is_anomaly,risk_level
0.10648836,0.0032746796496212482,0.36376285161788346,0.1862594151690824,0.13894481243290852,0,0,LOW
0.0011642148,0.03618360310792923,0.26579512729674903,0.1376485084702943,0.08506885782550154,0,0,LOW
0.0023425473,0.03249127045273781,0.6666953844750382,0.09796070483060525,0.1586004552720047,1,0,LOW
0.07731062,0.0048289368860423565,0.274829493039232,0.17489980798385577,0.10970826773463126,0,0,LOW
0.046509396,0.0006944947526790202,0.2156596558815841,0.17072794263739155,0.08522776025620933,0,0,LOW
0.002552833,0.0141134737059474,0.23381045480389095,0.050241047084689926,0.05942578163020091,0,0,LOW
0.00231673,0.023940566927194595,0.2634110876248802,0.14018079145983464,0.0817023618560373,0,0,LOW
0.010160731,0.003147242357954383,0.33763943024829635,0.2672543104466287,0.112116461273701,0,0,LOW
0.0047386936,0.007130001205950975,0.38978922509900016,0.11639859554949904,0.0992151774942158,0,0,LOW
0.018664883,0.0008643527398817241,0.2782444494808177,0.053178218794139476,0.07041763765150251,0,0,LOW
0.011205683,0.0025668146554380655,0.27149560164116604,0.040671213472074315,0.06509183609718677,0,0,LOW
0.001846151,0.011572565883398056,0.34810454043895644,0.04001720512690477,0.07974141144647554,0,0,LOW
0.002106888,0.021803632378578186,0.27420311503790007,0.15002373489567195,0.0846226837509135,0,0,LOW
0.0017097119,0.020209288224577904,0.322174182129745,0.19319682815988354,0.10007554626050529,0,0,LOW
0.08678703,0.008733910508453846,0.4980470146856495,0.28247780275791956,0.1749767066661128,0,0,LOW
0.034876224,0.00013501833018381149,0.45117352573623837,0.2628050618652055,0.14190264820482787,0,0,LOW
0.0018775575,0.011635775677859783,0.21849740121308536,0.06774456446229533,0.05800904272388128,0,0,LOW
0.0037186772,0.008270681835711002,0.22123695190407833,0.10279415911924848,0.06344925583444935,0,0,LOW
